ISO3,series,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022
CAF,VA.EST,-0.99437552690506,-1.01479351520538,-1.083287358284,-0.988077700138092,-1.00347208976746,-1.10421741008759,-1.08749830722809,-1.24113500118256,-1.47482562065125,-1.39115333557129,-1.22382688522339,-1.08043265342712,-1.106525182724,-1.20389401912689,-1.22169196605682,-1.30338644981384,-1.19410347938538,-1.21400439739227
CAN,CC.EST,1.86970067024231,1.95279455184937,1.99088037014008,1.98772144317627,2.05179667472839,2.06187319755554,1.97113347053528,1.91890442371368,1.87937796115875,1.83219265937805,1.84565019607544,1.94446551799774,1.88144600391388,1.79020822048187,1.72989678382874,1.56571280956268,1.61626875400543,1.65857303142548
CAN,GE.EST,1.88245940208435,1.89211332798004,1.75481534004211,1.78248238563538,1.74208331108093,1.77782678604126,1.77254545688629,1.75697004795074,1.78074109554291,1.75371766090393,1.7309353351593,1.7445410490036,1.81557297706604,1.67513394355774,1.69731068611145,1.59831285476685,1.5614572763443,1.56661772727966
CAN,PV.EST,0.828725039958954,1.03495657444,1.00701069831848,1.0413726568222,1.12707591056824,0.936318218708038,1.07717573642731,1.11301624774933,1.06142175197601,1.17550384998322,1.26233685016632,1.24041163921356,1.08968114852905,0.963971078395844,0.994933545589447,1.01318228244781,0.962336957454681,0.780681550502777
CAN,RL.EST,1.65014719963074,1.80108332633972,1.79710018634796,1.79639303684235,1.7967267036438,1.79859042167664,1.72711992263794,1.75642120838165,1.74750757217407,1.88629722595215,1.8071414232254,1.8009147644043,1.76343929767609,1.71514165401459,1.71977615356445,1.61910331249237,1.59289026260376,1.56462013721466
CAN,RQ.EST,1.56574976444244,1.55865693092346,1.60638952255249,1.65094351768494,1.69657874107361,1.69343030452728,1.68484020233154,1.70719468593597,1.72989094257355,1.83872532844543,1.70605802536011,1.72741413116455,1.87965595722198,1.69941985607147,1.71000242233276,1.5925897359848,1.61376404762268,1.67709279060364
CAN,VA.EST,1.50687944889069,1.41559481620789,1.38467156887054,1.40752851963043,1.40189552307129,1.35265874862671,1.38014459609985,1.43750536441803,1.45344030857086,1.41233158111572,1.46729922294617,1.44561123847961,1.47808432579041,1.50241100788116,1.43030834197998,1.47166883945465,1.44535887241364,1.44002974033356
CHL,CC.EST,1.41652750968933,1.41256189346313,1.34514999389648,1.31798684597015,1.32123482227325,1.44162690639496,1.47659265995026,1.54359126091003,1.49892818927765,1.44073414802551,1.18245732784271,1.02276110649109,1.00165581703186,0.958202481269836,0.97893089056015,1.10613715648651,0.9562668800354,0.968124032020569
CHL,GE.EST,1.1556099653244,0.937738180160522,1.18673837184906,1.06214225292206,1.13757157325745,1.15724182128906,1.15227234363556,1.17844355106354,1.15803158283234,1.03507494926453,0.918835580348969,0.833843767642975,0.809455633163452,0.907178461551666,0.863498628139496,0.705044686794281,0.590294063091278,0.546218276023865
CHL,PV.EST,0.842383623123169,0.613005876541138,0.406370878219604,0.431912958621979,0.602584421634674,0.679604530334473,0.452553361654282,0.331102102994919,0.363742530345917,0.447516918182373,0.424871742725372,0.402406215667725,0.406281590461731,0.412769764661789,-0.0161215793341398,0.0440445058047771,0.161427184939384,0.13208432495594
CHL,RL.EST,1.21021103858948,1.18129122257233,1.19518756866455,1.21035730838776,1.19409048557281,1.22541570663452,1.26333856582642,1.28765678405762,1.25513780117035,1.34870362281799,1.21972906589508,0.96039354801178,0.981475472450256,0.940260529518127,0.924216628074646,0.930162131786346,0.889890670776367,0.688454449176788
CHL,RQ.EST,1.31246471405029,1.42389464378357,1.4855865240097,1.50248491764069,1.42739927768707,1.41517114639282,1.44053530693054,1.53619813919067,1.48287189006805,1.48458957672119,1.31984269618988,1.36390829086304,1.32549917697906,1.30045235157013,1.15849316120148,0.948647737503052,0.936240255832672,0.978411138057709
CHL,VA.EST,1.29252052307129,1.08234477043152,1.10488200187683,1.01350831985474,1.01689624786377,1.09564626216888,1.07390916347504,1.07694518566132,1.10628616809845,1.05589711666107,1.00456619262695,0.995819568634033,1.00058126449585,1.02594089508057,0.981485605239868,0.99194073677063,0.957422435283661,0.976769387722015
CHN,CC.EST,-0.617887735366821,-0.51888769865036,-0.599234640598297,-0.526307642459869,-0.519456624984741,-0.570009887218475,-0.514727592468262,-0.438275933265686,-0.355887651443481,-0.337719589471817,-0.299921870231628,-0.268094301223755,-0.291626125574112,-0.286848217248917,-0.312614381313324,-0.0710281431674957,0.0302335843443871,0.0160636715590954
CHN,GE.EST,-0.140640497207642,0.0357880145311356,0.165997371077538,0.165779024362564,0.0932420492172241,0.0918448567390442,0.0836087092757225,0.0153677640482783,-0.00512068951502442,0.354851633310318,0.417423009872437,0.356383770704269,0.416875630617142,0.496678441762924,0.544862508773804,0.643971681594849,0.80791163444519,0.494212538003922
CHN,PV.EST,-0.501756608486176,-0.540030121803284,-0.500553727149963,-0.49308842420578,-0.451781332492828,-0.65706068277359,-0.602054834365845,-0.538782060146332,-0.543789923191071,-0.522584021091461,-0.552559673786163,-0.502221345901489,-0.232558101415634,-0.298572480678558,-0.259780675172806,-0.474127858877182,-0.516462862491608,-0.45127671957016
CHN,RL.EST,-0.650172889232635,-0.699893414974213,-0.597397744655609,-0.479174673557281,-0.46321377158165,-0.472601860761642,-0.453809976577759,-0.545384466648102,-0.52588939666748,-0.396053194999695,-0.408455699682236,-0.32396873831749,-0.255178093910217,-0.186479195952415,-0.261681526899338,-0.102505102753639,0.0102688856422901,-0.04217629134655
CHN,RQ.EST,-0.183769479393959,-0.258387207984924,-0.233363419771194,-0.21839340031147,-0.298093944787979,-0.320954978466034,-0.259136259555817,-0.28433284163475,-0.331608176231384,-0.331334412097931,-0.354117453098297,-0.314001739025116,-0.179426416754723,-0.22858552634716,-0.304319977760315,-0.202643379569054,-0.332243531942368,-0.418417632579803
CHN,VA.EST,-1.50078511238098,-1.74897027015686,-1.72125017642975,-1.69949722290039,-1.7011684179306,-1.68054747581482,-1.63760912418365,-1.63794147968292,-1.63152050971985,-1.61678075790405,-1.66078317165375,-1.5593478679657,-1.50353038311005,-1.45938873291016,-1.62690627574921,-1.65635871887207,-1.64127457141876,-1.60137104988098
CMR,CC.EST,-1.19940960407257,-1.09145569801331,-1.03304481506348,-1.03422832489014,-1.02055108547211,-1.07531774044037,-1.16692554950714,-1.27243947982788,-1.21772301197052,-1.17888414859772,-1.09658634662628,-1.1794182062149,-1.22516858577728,-1.1630687713623,-1.21736109256744,-1.13953602313995,-1.11598348617554,-1.12971425056458
CMR,GE.EST,-0.931051731109619,-0.972049713134766,-0.854186415672302,-0.828287124633789,-0.85378509759903,-0.903040051460266,-0.894476115703583,-0.905474781990051,-0.925760507583618,-0.81291788816452,-0.833807587623596,-0.822786748409271,-0.861256957054138,-0.857635021209717,-0.866082966327667,-0.931410908699036,-0.904558956623077,-0.881507813930511
CMR,PV.EST,-0.182024568319321,-0.244705229997635,-0.32610896229744,-0.552110910415649,-0.474782139062881,-0.736971437931061,-0.661687970161438,-0.588517427444458,-0.53223729133606,-1.05925238132477,-0.989914000034332,-1.06121301651001,-1.09150505065918,-1.40180146694183,-1.56182324886322,-1.51367974281311,-1.39408874511719,-1.37962925434113
CMR,RL.EST,-1.19044029712677,-1.16298460960388,-1.18581652641296,-1.10583662986755,-1.13095426559448,-1.0792441368103,-1.08089852333069,-1.04293036460876,-1.05831813812256,-0.897853672504425,-0.998327970504761,-1.0590637922287,-1.05129599571228,-1.10305547714233,-1.14145791530609,-1.16767132282257,-1.11640584468842,-1.03893566131592
CMR,RQ.EST,-0.912781834602356,-0.842229604721069,-0.836638271808624,-0.818746328353882,-0.769573271274567,-0.753017663955688,-0.810016274452209,-0.931122064590454,-0.959768235683441,-0.898471713066101,-0.936662197113037,-0.809304058551788,-0.846451878547668,-0.812619864940643,-0.847178757190704,-0.830199360847473,-0.934422612190247,-0.898889482021332
CMR,VA.EST,-1.03406727313995,-1.02389752864838,-1.04956614971161,-1.06779563426971,-1.04035580158234,-1.058274269104,-1.03312134742737,-1.02158093452454,-1.03697991371155,-0.944579899311066,-0.95428854227066,-1.03096854686737,-1.05181312561035,-1.12888038158417,-1.21103703975677,-1.2054191827774,-1.15918850898743,-1.14725351333618
COD,CC.EST,-1.44338226318359,-1.54050779342651,-1.3810715675354,-1.26119422912598,-1.41292572021484,-1.45788669586182,-1.45750629901886,-1.32971084117889,-1.33834099769592,-1.32113170623779,-1.31121599674225,-1.36702644824982,-1.4452942609787,-1.51785528659821,-1.55547034740448,-1.59274351596832,-1.56961536407471,-1.54492211341858
COD,GE.EST,-1.56617903709412,-1.55856478214264,-1.73474824428558,-1.6403796672821,-1.6530864238739,-1.71895897388458,-1.68099594116211,-1.6435866355896,-1.46852135658264,-1.56683754920959,-1.64293670654297,-1.5598304271698,-1.66651618480682,-1.57248735427856,-1.65576636791229,-1.74490869045258,-1.75673007965088,-1.74667477607727
COD,PV.EST,-2.12856149673462,-2.24673223495483,-2.1784999370575,-2.00307631492615,-2.00098276138306,-2.19674205780029,-2.21298933029175,-2.08589291572571,-2.19219064712524,-2.16792130470276,-2.1388533115387,-2.22458934783936,-2.33944034576416,-2.08051562309265,-1.62642359733582,-1.78668558597565,-1.66062462329865,-1.98448967933655
COD,RL.EST,-1.54452848434448,-1.62169671058655,-1.6147369146347,-1.57367646694183,-1.64403963088989,-1.62714993953705,-1.62553715705872,-1.66291427612305,-1.58509337902069,-1.46303296089172,-1.6004239320755,-1.64798176288605,-1.71109914779663,-1.80356800556183,-1.8149026632309,-1.82387900352478,-1.72384572029114,-1.67178452014923
COD,RQ.EST,-1.61257719993591,-1.26903903484344,-1.25524890422821,-1.28233397006989,-1.51349461078644,-1.54808306694031,-1.50285720825195,-1.4796302318573,-1.26071643829346,-1.37344968318939,-1.35994815826416,-1.3217271566391,-1.48056161403656,-1.48891973495483,-1.52206444740295,-1.51124560832977,-1.44039714336395,-1.47606945037842
COD,VA.EST,-1.5216383934021,-1.23079133033752,-1.21148073673248,-1.38789105415344,-1.40938663482666,-1.4091020822525,-1.48515594005585,-1.48108160495758,-1.45864808559418,-1.28701508045197,-1.30427837371826,-1.41227197647095,-1.46415579319,-1.49904274940491,-1.31488299369812,-1.25421500205994,-1.18970882892609,-1.19144213199615
COG,CC.EST,-1.05943977832794,-1.10827851295471,-1.16095578670502,-1.19324886798859,-1.2138409614563,-1.15732026100159,-1.14499390125275,-1.22975122928619,-1.17694699764252,-1.20022201538086,-1.27117776870728,-1.22733891010284,-1.36667895317078,-1.37805664539337,-1.4361093044281,-1.46065235137939,-1.39201092720032,-1.35977947711945
COG,GE.EST,-1.27624380588531,-1.24366450309753,-1.32703351974487,-1.22405958175659,-1.21725904941559,-1.23575270175934,-1.20567786693573,-1.17489755153656,-1.15917134284973,-1.13052654266357,-1.07028484344482,-1.1338357925415,-1.24489271640778,-1.20024716854095,-1.13173198699951,-1.25440239906311,-1.31994211673737,-1.37009811401367
COG,PV.EST,-1.16583943367004,-0.923411786556244,-0.771577417850494,-0.721322357654572,-0.250487625598907,-0.316415846347809,-0.354300379753113,-0.489689856767654,-0.475050121545792,-0.359291583299637,-0.529127299785614,-0.523459076881409,-0.533614814281464,-0.34833887219429,-0.299274206161499,-0.213043123483658,-0.229436472058296,0.0389938205480576
COG,RL.EST,-1.47120356559753,-1.26634573936462,-1.22322463989258,-1.19344258308411,-1.22013962268829,-1.21804785728455,-1.20752120018005,-1.14205086231232,-1.12121033668518,-1.11928927898407,-1.13607060909271,-1.14950513839722,-1.1574285030365,-1.13406419754028,-1.11022043228149,-1.11921632289886,-1.09928131103516,-1.09034621715546
COG,RQ.EST,-1.2989250421524,-1.16888105869293,-1.1720095872879,-1.22255659103394,-1.28030228614807,-1.25216734409332,-1.25671803951263,-1.35431361198425,-1.35320031642914,-1.22218954563141,-1.27837598323822,-1.2065657377243,-1.41027545928955,-1.4128532409668,-1.29221296310425,-1.4521666765213,-1.23300182819366,-1.26143133640289
COG,VA.EST,-1.07914042472839,-1.20836925506592,-1.23399722576141,-1.15545642375946,-1.10450148582458,-1.06274175643921,-1.10799777507782,-1.15513336658478,-1.11786508560181,-1.10819816589355,-1.01708042621613,-1.16153788566589,-1.12292313575745,-1.19382119178772,-1.27838408946991,-1.27874207496643,-1.23555767536163,-1.19919466972351
COL,CC.EST,-0.145389392971992,-0.175137788057327,-0.279160350561142,-0.261542618274689,-0.337012529373169,-0.42333310842514,-0.317527681589127,-0.422298341989517,-0.441208124160767,-0.397509813308716,-0.352601826190948,-0.384617507457733,-0.429829597473145,-0.340439766645432,-0.283615678548813,-0.252498596906662,-0.365944802761078,-0.362088114023209
COL,GE.EST,-0.197672158479691,-0.191516101360321,-0.0502213798463345,-0.0256232153624296,-0.300557911396027,-0.123824141919613,-0.0504269637167454,-0.00116499257273972,0.0531518310308456,-0.135854035615921,-0.0937390848994255,-0.03696658462286,-0.140821367502213,-0.139370113611221,0.0327151045203209,0.00847531855106354,-0.0478276498615742,0.01379637978971
COL,PV.EST,-2.05794286727905,-1.90479671955109,-1.80652725696564,-1.85346233844757,-1.83234584331512,-1.53718483448029,-1.28465557098389,-1.40181040763855,-1.29197180271149,-1.11459410190582,-1.0726637840271,-0.887163996696472,-0.779457807540894,-0.806941986083984,-0.979486107826233,-0.701150059700012,-0.954574346542358,-0.62995833158493
COL,RL.EST,-0.63308185338974,-0.508387923240662,-0.432980388402939,-0.381235986948013,-0.367777585983276,-0.271385610103607,-0.217361465096474,-0.32591912150383,-0.38826909661293,-0.252291530370712,-0.24723581969738,-0.266068160533905,-0.366633266210556,-0.383742153644562,-0.391183972358704,-0.491402626037598,-0.470828503370285,-0.427760243415833
COL,RQ.EST,-0.0163637585937977,0.106225542724133,0.284262537956238,0.272389978170395,0.0882817208766937,0.157253935933113,0.279601454734802,0.326594680547714,0.339824229478836,0.444412022829056,0.407719731330872,0.339025348424911,0.257446646690369,0.224889174103737,0.317910939455032,0.225666418671608,0.20214469730854,0.140449166297913
COL,VA.EST,-0.322521358728409,-0.172736719250679,-0.165321603417397,-0.165922626852989,-0.149577632546425,-0.132357180118561,-0.0597142279148102,-0.0639913454651833,-0.0813083127140999,-0.043343797326088,0.00404631532728672,0.122125923633575,0.112731605768204,0.172213315963745,0.204583406448364,0.143006011843681,0.0940301716327667,0.168687179684639
COM,CC.EST,-0.887240290641785,-0.700171768665314,-0.691559910774231,-0.77248740196228,-0.812594294548035,-0.786249220371246,-0.80391651391983,-0.781551659107208,-0.732214689254761,-0.586699247360229,-0.769919633865356,-0.70679372549057,-0.710437715053558,-0.852027416229248,-1.058385014534,-1.20917761325836,-1.31024062633514,-1.24499189853668
COM,GE.EST,-1.61003684997559,-1.59931635856628,-1.76499831676483,-1.75261247158051,-1.72881937026978,-1.75022375583649,-1.80939316749573,-1.6018477678299,-1.6100869178772,-1.73866128921509,-1.6414749622345,-1.6781952381134,-1.67703437805176,-1.71606528759003,-1.75331044197083,-1.64305281639099,-1.81384289264679,-1.68305671215057
COM,PV.EST,-0.43626394867897,-0.360273152589798,-1.0954577922821,-1.10721170902252,-0.765267729759216,-0.562939286231995,-0.552736103534698,-0.452308028936386,-0.256929188966751,-0.186910167336464,-0.244471609592438,0.0220019221305847,0.0224080048501492,-0.361612617969513,-0.176797673106194,-0.287384897470474,-0.22799064218998,-0.226411357522011
COM,RL.EST,-1.0441906452179,-0.9770747423172,-1.0396374464035,-1.06991398334503,-1.15797221660614,-1.07623052597046,-1.04647481441498,-1.07892954349518,-0.955367743968964,-0.898686826229095,-0.852907538414001,-1.04841732978821,-1.10258769989014,-1.14288258552551,-1.15722632408142,-1.27696967124939,-1.25784337520599,-1.3146048784256
COM,RQ.EST,-1.54902243614197,-1.4848827123642,-1.43888223171234,-1.46228051185608,-1.5387270450592,-1.39589881896973,-1.3619624376297,-1.38660228252411,-1.2163941860199,-1.1232727766037,-1.09154379367828,-1.09867775440216,-1.09925413131714,-1.18982172012329,-1.19900012016296,-1.25821113586426,-1.27106618881226,-1.20053803920746
COM,VA.EST,-0.630450963973999,-0.221685230731964,-0.388406991958618,-0.287370532751083,-0.341993927955627,-0.42228689789772,-0.373951971530914,-0.466148853302002,-0.460575550794601,-0.292148411273956,-0.291831433773041,-0.291283309459686,-0.336461782455444,-0.494857579469681,-0.707425773143768,-0.762464702129364,-0.725413262844086,-0.851324260234833
CRI,CC.EST,0.365192472934723,0.378651320934296,0.457115024328232,0.493208974599838,0.715470135211945,0.66439163684845,0.593173563480377,0.570753693580627,0.577441453933716,0.725378334522247,0.687055706977844,0.678310811519623,0.432391852140427,0.50113844871521,0.626857101917267,0.661411285400391,0.47030770778656,0.465857774019241
CRI,GE.EST,0.149778127670288,0.0309586375951767,0.211472004652023,0.270571917295456,0.32113441824913,0.298928886651993,0.283398628234863,0.47439906001091,0.455911159515381,0.362441927194595,0.306554466485977,0.28387451171875,0.222521707415581,0.352706402540207,0.347661405801773,0.196500390768051,0.222867384552956,0.0526026673614979
CRI,PV.EST,0.708228170871735,0.736050128936768,0.582772672176361,0.359765231609344,0.587060391902924,0.691537201404572,0.508276045322418,0.638402462005615,0.677918016910553,0.577418208122253,0.669974029064178,0.648553013801575,0.597007215023041,0.453386008739471,0.430319964885712,0.746818065643311,0.860422551631927,0.956596434116364
CRI,RL.EST,0.497263669967651,0.38971409201622,0.354344755411148,0.453689336776733,0.578809499740601,0.535760879516602,0.443259000778198,0.528911471366882,0.563855290412903,0.583374798297882,0.492798924446106,0.431041657924652,0.42886871099472,0.467835366725922,0.529464185237885,0.498832434415817,0.423667222261429,0.435932785272598
CRI,RQ.EST,0.594156503677368,0.382123380899429,0.450156897306442,0.566187620162964,0.51818436384201,0.586027026176453,0.596260905265808,0.743631064891815,0.747273743152618,0.656426250934601,0.664466142654419,0.526479542255402,0.43350425362587,0.476172715425491,0.544661998748779,0.477579593658447,0.438738018274307,0.567061722278595
CRI,VA.EST,0.816958487033844,0.915722608566284,0.935347318649292,0.96675968170166,1.00583362579346,1.03988945484161,1.0538626909256,1.08821976184845,1.07845854759216,1.13833606243134,1.15161108970642,1.11790990829468,1.12175965309143,1.11900758743286,1.09427237510681,1.12029850482941,1.08030879497528,1.07340776920319
CUB,CC.EST,0.268494963645935,0.252376884222031,0.301246494054794,0.262841045856476,0.2748102247715,0.308642894029617,0.26503998041153,0.228043004870415,0.113214753568172,0.0627064630389214,0.0383789204061031,0.135588765144348,0.232622489333153,0.134250968694687,0.014878592453897,-0.153954476118088,-0.0331758223474026,-0.069265678524971
CUB,GE.EST,-0.535868942737579,-0.242226630449295,-0.186341270804405,-0.358942687511444,-0.336485356092453,-0.334806829690933,-0.34895133972168,-0.376645594835281,-0.410627126693726,-0.0352033153176308,0.00275490968488157,-0.124649152159691,-0.198632568120956,-0.250103235244751,-0.17787978053093,-0.203988671302795,-0.249761372804642,-0.350906133651733
CUB,PV.EST,0.424785822629929,0.474477261304855,0.45094159245491,0.524226605892181,0.356679856777191,0.349292427301407,0.280382126569748,0.307248294353485,0.370564639568329,0.544822037220001,0.634750008583069,0.6731316447258,0.638511061668396,0.640602827072144,0.610500574111938,0.596146762371063,0.392796009778976,0.491417795419693
CUB,RL.EST,-1.08653473854065,-0.763818800449371,-0.690431654453278,-0.827655673027039,-0.712426066398621,-0.722509026527405,-0.693881630897522,-0.708632588386536,-0.6989426612854,-0.654899537563324,-0.718148410320282,-0.458859443664551,-0.449702054262161,-0.463792055845261,-0.340494513511658,-0.28538504242897,-0.419912159442902,-0.461449682712555
CUB,RQ.EST,-1.31981468200684,-1.43240511417389,-1.56105935573578,-1.49680125713348,-1.60246276855469,-1.67191302776337,-1.62694549560547,-1.56115961074829,-1.58073723316193,-1.32481598854065,-1.24927258491516,-1.35518074035645,-1.35148084163666,-1.47934222221375,-1.50501537322998,-1.53046345710754,-1.4544278383255,-1.38185942173004
CUB,VA.EST,-1.8051575422287,-1.88721024990082,-1.85398316383362,-1.80063891410828,-1.70388305187225,-1.61688709259033,-1.61035680770874,-1.51460742950439,-1.47876536846161,-1.5449937582016,-1.558025598526,-1.5597608089447,-1.55219459533691,-1.45602405071259,-1.43960332870483,-1.41815936565399,-1.42197704315186,-1.33931243419647
CYP,CC.EST,0.89903998374939,1.08556258678436,1.07337045669556,1.19312751293182,0.905417799949646,0.969285845756531,0.859248042106628,1.24330234527588,1.23852777481079,1.07067537307739,0.971173226833344,0.789454460144043,0.746647298336029,0.607749342918396,0.598950326442719,0.349943220615387,0.369423598051071,0.421445220708847
CYP,GE.EST,1.15242898464203,1.26175379753113,1.42116558551788,1.5237752199173,1.41438210010529,1.52651119232178,1.55788862705231,1.38360106945038,1.35990357398987,1.13519954681396,1.0175507068634,0.926266729831696,0.88537871837616,0.883620500564575,0.955758094787598,0.839448511600494,0.697915256023407,0.730335235595703
CYP,PV.EST,0.517519235610962,0.53966498374939,0.537055730819702,0.639003932476044,0.390287488698959,0.452444821596146,0.607984483242035,0.635126054286957,0.563347160816193,0.551882088184357,0.542449116706848,0.593786835670471,0.530974149703979,0.48454225063324,0.54459822177887,0.288777649402618,0.422150671482086,0.423811227083206
CYP,RL.EST,0.877258121967316,1.09397459030151,1.10558974742889,1.20663857460022,1.20613396167755,1.2096072435379,1.06531310081482,1.09355938434601,1.02995848655701,1.07471680641174,1.01026701927185,0.693160891532898,0.854454517364502,0.72105348110199,0.726727247238159,0.547239065170288,0.605679333209991,0.570125758647919
CYP,RQ.EST,1.22012770175934,1.27664840221405,1.33180058002472,1.36799836158752,1.36015510559082,1.42102324962616,1.23100304603577,1.12454509735107,0.910857200622559,1.09409928321838,1.04765045642853,1.04042482376099,1.0184805393219,0.862575232982635,0.999724805355072,0.993247628211975,0.845392525196075,0.773753821849823
CYP,VA.EST,0.955872654914856,1.05206739902496,1.06665575504303,1.08403408527374,1.06802761554718,1.02339065074921,1.0535831451416,1.02202355861664,0.980770349502563,1.0199453830719,1.0316162109375,1.04651844501495,1.05625879764557,1.01570796966553,1.04663980007172,0.90229332447052,0.855743706226349,0.850350379943848
CZE,CC.EST,0.480226010084152,0.350346773862839,0.321369081735611,0.343739986419678,0.380892634391785,0.384590119123459,0.383604437112808,0.310179650783539,0.299111813306808,0.429756611585617,0.46791335940361,0.555945515632629,0.568141341209412,0.509728491306305,0.533485949039459,0.55544102191925,0.615270674228668,0.663074553012848
CZE,GE.EST,0.913030743598938,1.08249938488007,0.845191836357117,0.951468646526337,0.873511850833893,0.9017294049263,0.922613501548767,0.921718597412109,0.915809273719788,1.03113341331482,1.02559614181519,1.00811576843262,1.03059422969818,0.951154172420502,0.919642746448517,0.910964906215668,1.06974017620087,1.09341883659363
CZE,PV.EST,0.936384081840515,1.05372881889343,1.0154139995575,1.04987955093384,0.90582937002182,0.989233732223511,1.10911762714386,1.05410611629486,1.08477854728699,0.989990472793579,0.970251083374023,0.963384211063385,0.990650773048401,1.0264128446579,0.941995680332184,0.912328004837036,0.947537839412689,0.814114570617676
CZE,RL.EST,0.857741057872772,0.862385094165802,0.878743946552277,0.900237202644348,0.95621782541275,0.930919170379639,1.0174971818924,1.02260160446167,1.02387058734894,1.13887214660645,1.10708737373352,0.988326966762543,1.08858931064606,1.01980626583099,1.01709353923798,1.01845061779022,1.09040725231171,1.1003965139389
CZE,RQ.EST,1.10902845859528,1.1080676317215,1.0531712770462,1.22245907783508,1.30928015708923,1.29729211330414,1.19579684734344,1.05303382873535,1.07856404781342,1.00139343738556,1.08391523361206,0.973719298839569,1.22255635261536,1.26730799674988,1.23532867431641,1.23466849327087,1.34087228775024,1.38589835166931
CZE,VA.EST,0.905672550201416,0.962292671203613,0.995283782482147,1.03275871276855,1.03304421901703,1.01486504077911,1.02266430854797,0.970379710197449,0.98448371887207,1.0266318321228,1.04274165630341,1.02528142929077,0.880147039890289,0.822354137897491,0.834152519702911,0.978554964065552,1.00824761390686,1.04114127159119
DJI,CC.EST,-0.711830615997314,-0.667271733283997,-0.542462527751923,-0.303243905305862,-0.367729425430298,-0.402063727378845,-0.421640872955322,-0.470184713602066,-0.550392866134644,-0.596695840358734,-0.697522461414337,-0.689762234687805,-0.671423614025116,-0.74312162399292,-0.880485117435455,-0.752914547920227,-0.805005490779877,-0.793266594409943
DJI,GE.EST,-0.816437661647797,-0.915733158588409,-0.902503430843353,-0.917434334754944,-0.933081448078156,-1.00690793991089,-0.981007635593414,-1.08161604404449,-0.980954170227051,-1.01611757278442,-1.01774251461029,-1.039555311203,-1.08672702312469,-0.986045360565186,-0.818095088005066,-0.761062145233154,-0.832156419754028,-0.786802113056183
DJI,PV.EST,-0.812229692935944,-0.262578547000885,-0.123644053936005,0.268389225006104,0.494239002466202,0.253481268882751,0.177703246474266,0.160619214177132,-0.102187521755695,-0.770232260227203,-0.447671920061111,-0.628553986549377,-0.733945071697235,-0.133426666259766,-0.343388050794601,-0.44820237159729,-0.566324710845947,-0.507386088371277
DJI,RL.EST,-0.95474761724472,-0.886092662811279,-0.771052896976471,-0.656676888465881,-0.697536051273346,-0.75210177898407,-0.821726500988007,-0.803623497486115,-0.774617910385132,-0.875949561595917,-0.944797039031982,-1.00072288513184,-0.931997954845428,-0.950413644313812,-0.946187078952789,-1.04298675060272,-1.02947497367859,-1.10264074802399
DJI,RQ.EST,-0.84547358751297,-0.840129256248474,-0.780036866664886,-0.723590731620789,-0.660491347312927,-0.676326990127563,-0.589609205722809,-0.456313699483871,-0.543590784072876,-0.575449883937836,-0.752352297306061,-0.749578177928925,-0.689585387706757,-0.741602540016174,-0.821162223815918,-0.857029616832733,-0.885837376117706,-0.899799406528473
DJI,VA.EST,-1.10994613170624,-1.12030553817749,-1.1966655254364,-1.19674217700958,-1.20939469337463,-1.26566994190216,-1.41113817691803,-1.43404412269592,-1.47117519378662,-1.43153774738312,-1.4129946231842,-1.37110710144043,-1.40683770179749,-1.36474502086639,-1.4233170747757,-1.40703856945038,-1.296515583992,-1.2912232875824
DNK,CC.EST,2.27820563316345,2.45911836624146,2.43483400344849,2.37640881538391,2.4354944229126,2.35235905647278,2.39288401603699,2.3824622631073,2.39937782287598,2.25215744972229,2.18585419654846,2.20300269126892,2.190749168396,2.15699577331543,2.12164855003357,2.23648619651794,2.33337140083313,2.40263819694519
DNK,GE.EST,2.11490678787231,2.22395443916321,2.34719085693359,2.2413592338562,2.22860789299011,2.10007047653198,2.10107469558716,1.98699104785919,1.94326293468475,1.78492867946625,1.79474246501923,1.82117700576782,1.74683058261871,1.81060206890106,1.87326776981354,1.8400673866272,1.95973408222198,1.9901350736618
DNK,PV.EST,1.07349538803101,1.0467928647995,1.1181892156601,1.06538677215576,1.00118267536163,1.04096102714539,1.10029304027557,0.914910674095154,0.959233462810516,0.951779723167419,0.887059271335602,0.852912425994873,0.854937553405762,0.931982338428497,0.967598736286163,0.920233726501465,0.928662657737732,0.86891770362854
DNK,RL.EST,1.93610906600952,1.98349893093109,1.99517047405243,1.95405626296997,1.91712713241577,1.89844179153442,1.91979134082794,1.87506687641144,1.90228533744812,2.10073828697205,2.01513481140137,1.88294720649719,1.80426836013794,1.77322614192963,1.83337736129761,1.80679368972778,1.89572131633759,1.8995805978775
DNK,RQ.EST,1.64963126182556,1.80342781543732,1.92670845985413,1.87364733219147,1.87865126132965,1.87385439872742,1.89863109588623,1.79916131496429,1.80028736591339,1.6811044216156,1.72294008731842,1.56364238262177,1.61215782165527,1.62839412689209,1.5476325750351,1.78572452068329,1.79559290409088,1.84312748908997
DNK,VA.EST,1.73960888385773,1.57163619995117,1.47770440578461,1.53830599784851,1.53825998306274,1.54195690155029,1.55170702934265,1.67411422729492,1.66623783111572,1.5245566368103,1.55306839942932,1.54204452037811,1.51810312271118,1.57402217388153,1.54343402385712,1.5147852897644,1.5449755191803,1.59125435352325
